rules-processing,2026-01-02_08:37:55,106.96%,274.2MiB / 7.654GiB,3.50%,9.54MB / 4.48MB,137MB / 614kB
rules-processing,2026-01-02_08:38:07,96.75%,274.4MiB / 7.654GiB,3.50%,9.69MB / 4.54MB,137MB / 627kB
rules-processing,2026-01-02_08:38:18,106.78%,233.6MiB / 7.654GiB,2.98%,9.85MB / 4.61MB,137MB / 639kB
rules-processing,2026-01-02_08:38:30,107.43%,233.8MiB / 7.654GiB,2.98%,10MB / 4.69MB,137MB / 651kB
rules-processing,2026-01-02_08:38:43,98.94%,233.9MiB / 7.654GiB,2.98%,10.2MB / 4.76MB,137MB / 651kB
rules-processing,2026-01-02_08:38:54,101.92%,234.3MiB / 7.654GiB,2.99%,10.3MB / 4.83MB,137MB / 664kB
rules-processing,2026-01-02_08:39:06,98.89%,234.2MiB / 7.654GiB,2.99%,10.5MB / 4.9MB,137MB / 676kB
rules-processing,2026-01-02_08:39:18,102.34%,234.3MiB / 7.654GiB,2.99%,10.6MB / 4.96MB,137MB / 688kB
rules-processing,2026-01-02_08:39:29,101.48%,234.7MiB / 7.654GiB,2.99%,10.8MB / 5.04MB,137MB / 688kB
rules-processing,2026-01-02_08:39:41,97.90%,235.5MiB / 7.654GiB,3.01%,10.9MB / 5.11MB,137MB / 700kB
rules-processing,2026-01-02_08:39:53,105.59%,234.8MiB / 7.654GiB,3.00%,11.1MB / 5.17MB,137MB / 713kB
rules-processing,2026-01-02_08:40:05,117.11%,234.9MiB / 7.654GiB,3.00%,11.2MB / 5.23MB,137MB / 725kB
rules-processing,2026-01-02_08:40:17,102.37%,237.9MiB / 7.654GiB,3.04%,11.3MB / 5.29MB,137MB / 725kB
rules-processing,2026-01-02_08:40:28,101.50%,235.4MiB / 7.654GiB,3.00%,11.5MB / 5.36MB,137MB / 737kB
rules-processing,2026-01-02_08:40:40,99.88%,235.3MiB / 7.654GiB,3.00%,11.7MB / 5.45MB,137MB / 750kB
rules-processing,2026-01-02_08:40:52,101.04%,235.4MiB / 7.654GiB,3.00%,11.8MB / 5.52MB,137MB / 762kB
rules-processing,2026-01-02_08:41:04,98.76%,235.6MiB / 7.654GiB,3.01%,12MB / 5.61MB,137MB / 774kB
rules-processing,2026-01-02_08:41:16,96.70%,235.9MiB / 7.654GiB,3.01%,12.2MB / 5.71MB,137MB / 774kB
rules-processing,2026-01-02_08:41:28,103.32%,235.8MiB / 7.654GiB,3.01%,12.4MB / 5.8MB,137MB / 786kB
rules-processing,2026-01-02_08:41:39,102.97%,236.3MiB / 7.654GiB,3.01%,12.6MB / 5.9MB,137MB / 799kB
rules-processing,2026-01-02_08:41:51,103.27%,236.1MiB / 7.654GiB,3.01%,12.7MB / 5.99MB,137MB / 811kB
rules-processing,2026-01-02_08:42:04,98.09%,236.3MiB / 7.654GiB,3.01%,12.9MB / 6.09MB,137MB / 811kB
rules-processing,2026-01-02_08:42:15,105.57%,236.7MiB / 7.654GiB,3.02%,13.1MB / 6.19MB,137MB / 823kB
rules-processing,2026-01-02_08:42:27,97.83%,245.5MiB / 7.654GiB,3.13%,13.3MB / 6.3MB,137MB / 836kB
rules-processing,2026-01-02_08:42:38,103.38%,240.4MiB / 7.654GiB,3.07%,13.6MB / 6.42MB,137MB / 848kB
rules-processing,2026-01-02_08:42:50,73.40%,240.5MiB / 7.654GiB,3.07%,13.8MB / 6.53MB,137MB / 860kB
rules-processing,2026-01-02_08:43:02,97.97%,240.9MiB / 7.654GiB,3.07%,14MB / 6.66MB,137MB / 860kB
rules-processing,2026-01-02_08:43:14,102.13%,240.8MiB / 7.654GiB,3.07%,14.2MB / 6.76MB,137MB / 872kB
rules-processing,2026-01-02_08:43:26,99.09%,240.9MiB / 7.654GiB,3.07%,14.4MB / 6.88MB,137MB / 885kB
rules-processing,2026-01-02_08:43:37,99.64%,241.1MiB / 7.654GiB,3.08%,14.6MB / 7MB,137MB / 885kB
rules-processing,2026-01-02_08:43:49,99.71%,241.2MiB / 7.654GiB,3.08%,14.8MB / 7.1MB,137MB / 897kB
rules-processing,2026-01-02_08:44:01,109.06%,242.7MiB / 7.654GiB,3.10%,15MB / 7.19MB,137MB / 909kB
rules-processing,2026-01-02_08:44:12,102.44%,241.5MiB / 7.654GiB,3.08%,15.2MB / 7.29MB,137MB / 922kB
rules-processing,2026-01-02_08:44:24,99.48%,243.4MiB / 7.654GiB,3.11%,15.4MB / 7.38MB,137MB / 934kB
rules-processing,2026-01-02_08:44:36,105.64%,243.9MiB / 7.654GiB,3.11%,15.6MB / 7.47MB,137MB / 934kB
rules-processing,2026-01-02_08:44:48,102.43%,241.9MiB / 7.654GiB,3.09%,15.8MB / 7.57MB,137MB / 946kB
rules-processing,2026-01-02_08:44:59,106.87%,242MiB / 7.654GiB,3.09%,15.9MB / 7.65MB,137MB / 958kB
rules-processing,2026-01-02_08:45:11,102.11%,242.2MiB / 7.654GiB,3.09%,16.1MB / 7.74MB,137MB / 971kB
rules-processing,2026-01-02_08:45:23,116.72%,242.5MiB / 7.654GiB,3.09%,16.3MB / 7.82MB,137MB / 971kB
rules-processing,2026-01-02_08:45:35,105.62%,242.6MiB / 7.654GiB,3.10%,16.4MB / 7.89MB,137MB / 983kB
rules-processing,2026-01-02_08:45:47,99.52%,242.9MiB / 7.654GiB,3.10%,16.6MB / 7.95MB,137MB / 995kB
rules-processing,2026-01-02_08:45:58,102.61%,242.9MiB / 7.654GiB,3.10%,16.7MB / 8.02MB,137MB / 1.01MB
rules-processing,2026-01-02_08:46:10,99.22%,243MiB / 7.654GiB,3.10%,16.9MB / 8.1MB,137MB / 1.01MB
rules-processing,2026-01-02_08:46:22,103.87%,243.4MiB / 7.654GiB,3.11%,17MB / 8.18MB,137MB / 1.02MB
rules-processing,2026-01-02_08:46:34,104.84%,243.6MiB / 7.654GiB,3.11%,17.2MB / 8.25MB,137MB / 1.03MB
rules-processing,2026-01-02_08:46:46,99.81%,243.8MiB / 7.654GiB,3.11%,17.4MB / 8.33MB,137MB / 1.04MB
rules-processing,2026-01-02_08:46:58,108.08%,243.3MiB / 7.654GiB,3.10%,17.5MB / 8.41MB,137MB / 1.06MB
rules-processing,2026-01-02_08:47:10,105.83%,243.4MiB / 7.654GiB,3.11%,17.7MB / 8.47MB,137MB / 1.08MB
rules-processing,2026-01-02_08:47:21,104.94%,243.4MiB / 7.654GiB,3.11%,17.8MB / 8.55MB,137MB / 1.37MB
rules-processing,2026-01-02_08:47:33,101.79%,247.6MiB / 7.654GiB,3.16%,18MB / 8.62MB,137MB / 3.35MB
rules-processing,2026-01-02_08:47:45,92.15%,247.3MiB / 7.654GiB,3.16%,18.2MB / 8.72MB,137MB / 5.28MB
rules-processing,2026-01-02_08:47:57,106.13%,245.2MiB / 7.654GiB,3.13%,18.3MB / 8.8MB,137MB / 9.21MB
rules-processing,2026-01-02_08:48:08,102.04%,231.6MiB / 7.654GiB,2.95%,18.5MB / 8.87MB,137MB / 9.22MB
rules-processing,2026-01-02_08:48:20,108.58%,231.7MiB / 7.654GiB,2.96%,18.7MB / 8.93MB,137MB / 9.24MB
rules-processing,2026-01-02_08:48:33,103.63%,231.9MiB / 7.654GiB,2.96%,18.8MB / 8.99MB,137MB / 9.25MB
rules-processing,2026-01-02_08:48:45,103.28%,232.9MiB / 7.654GiB,2.97%,18.9MB / 9.06MB,138MB / 9.25MB
rules-processing,2026-01-02_08:48:57,100.25%,232.3MiB / 7.654GiB,2.96%,19.1MB / 9.14MB,138MB / 9.26MB
rules-processing,2026-01-02_08:49:08,106.92%,232.4MiB / 7.654GiB,2.97%,19.2MB / 9.2MB,138MB / 9.27MB
rules-processing,2026-01-02_08:49:20,110.86%,232.5MiB / 7.654GiB,2.97%,19.4MB / 9.27MB,138MB / 9.29MB
rules-processing,2026-01-02_08:49:32,95.25%,232.7MiB / 7.654GiB,2.97%,19.5MB / 9.32MB,138MB / 9.29MB
rules-processing,2026-01-02_08:49:45,106.89%,232.9MiB / 7.654GiB,2.97%,19.7MB / 9.39MB,138MB / 9.3MB
rules-processing,2026-01-02_08:49:56,104.97%,234.6MiB / 7.654GiB,2.99%,19.8MB / 9.45MB,138MB / 9.31MB
rules-processing,2026-01-02_08:50:08,97.09%,234.2MiB / 7.654GiB,2.99%,20MB / 9.53MB,138MB / 9.32MB
rules-processing,2026-01-02_08:50:20,106.36%,233.5MiB / 7.654GiB,2.98%,20.1MB / 9.61MB,138MB / 9.33MB
rules-processing,2026-01-02_08:50:32,103.95%,234MiB / 7.654GiB,2.99%,20.3MB / 9.68MB,138MB / 9.33MB
rules-processing,2026-01-02_08:50:45,93.37%,233.9MiB / 7.654GiB,2.98%,20.4MB / 9.74MB,138MB / 9.35MB
rules-processing,2026-01-02_08:50:56,95.87%,235.4MiB / 7.654GiB,3.00%,20.5MB / 9.79MB,138MB / 9.36MB
rules-processing,2026-01-02_08:51:08,100.79%,233.9MiB / 7.654GiB,2.98%,20.7MB / 9.85MB,138MB / 9.37MB
rules-processing,2026-01-02_08:51:20,99.91%,234MiB / 7.654GiB,2.99%,20.8MB / 9.93MB,138MB / 9.38MB
rules-processing,2026-01-02_08:51:33,99.00%,234.2MiB / 7.654GiB,2.99%,21MB / 10MB,138MB / 9.38MB
rules-processing,2026-01-02_08:51:45,117.53%,234.6MiB / 7.654GiB,2.99%,21.2MB / 10.1MB,138MB / 9.4MB
rules-processing,2026-01-02_08:51:56,107.91%,234.5MiB / 7.654GiB,2.99%,21.3MB / 10.1MB,138MB / 9.41MB
rules-processing,2026-01-02_08:52:08,101.74%,234.9MiB / 7.654GiB,3.00%,21.5MB / 10.2MB,138MB / 9.42MB
rules-processing,2026-01-02_08:52:20,105.30%,234.8MiB / 7.654GiB,3.00%,21.6MB / 10.3MB,138MB / 9.42MB
rules-processing,2026-01-02_08:52:32,102.74%,234.9MiB / 7.654GiB,3.00%,21.8MB / 10.3MB,138MB / 9.43MB
rules-processing,2026-01-02_08:52:45,101.37%,238.1MiB / 7.654GiB,3.04%,21.9MB / 10.4MB,138MB / 9.45MB
rules-processing,2026-01-02_08:52:56,102.73%,235.2MiB / 7.654GiB,3.00%,22.1MB / 10.5MB,138MB / 9.45MB
rules-processing,2026-01-02_08:53:08,100.07%,233.1MiB / 7.654GiB,2.97%,22.2MB / 10.6MB,138MB / 11MB
rules-processing,2026-01-02_08:53:20,106.40%,231.3MiB / 7.654GiB,2.95%,22.4MB / 10.6MB,138MB / 14.2MB
rules-processing,2026-01-02_08:53:31,101.31%,229.1MiB / 7.654GiB,2.92%,22.5MB / 10.7MB,138MB / 15.1MB
rules-processing,2026-01-02_08:53:44,100.50%,227.4MiB / 7.654GiB,2.90%,22.7MB / 10.8MB,138MB / 17MB
rules-processing,2026-01-02_08:53:56,97.47%,226.5MiB / 7.654GiB,2.89%,22.8MB / 10.8MB,138MB / 18MB
rules-processing,2026-01-02_08:54:07,104.80%,226.9MiB / 7.654GiB,2.90%,23MB / 10.9MB,138MB / 18MB
rules-processing,2026-01-02_08:54:19,102.11%,225.7MiB / 7.654GiB,2.88%,23.1MB / 11MB,138MB / 19.8MB
rules-processing,2026-01-02_08:54:30,94.81%,223.4MiB / 7.654GiB,2.85%,23.3MB / 11MB,138MB / 21.7MB
rules-processing,2026-01-02_08:54:43,103.89%,221.9MiB / 7.654GiB,2.83%,23.4MB / 11.1MB,138MB / 24.5MB
rules-processing,2026-01-02_08:54:55,105.74%,218.5MiB / 7.654GiB,2.79%,23.6MB / 11.2MB,138MB / 27.4MB
rules-processing,2026-01-02_08:55:06,105.82%,214.5MiB / 7.654GiB,2.74%,23.7MB / 11.2MB,138MB / 32.4MB
rules-processing,2026-01-02_08:55:18,95.72%,212.5MiB / 7.654GiB,2.71%,23.8MB / 11.3MB,138MB / 33.7MB
rules-processing,2026-01-02_08:55:30,96.72%,212.4MiB / 7.654GiB,2.71%,24MB / 11.4MB,138MB / 33.7MB
rules-processing,2026-01-02_08:55:41,103.59%,212.6MiB / 7.654GiB,2.71%,24.2MB / 11.4MB,138MB / 33.7MB
rules-processing,2026-01-02_08:55:54,101.56%,212.7MiB / 7.654GiB,2.71%,24.3MB / 11.5MB,138MB / 33.8MB
rules-processing,2026-01-02_08:56:05,101.59%,212.9MiB / 7.654GiB,2.72%,24.4MB / 11.6MB,138MB / 33.8MB
rules-processing,2026-01-02_08:56:17,93.44%,213.2MiB / 7.654GiB,2.72%,24.6MB / 11.6MB,138MB / 33.8MB
rules-processing,2026-01-02_08:56:29,99.13%,213.2MiB / 7.654GiB,2.72%,24.7MB / 11.7MB,138MB / 33.8MB
rules-processing,2026-01-02_08:56:40,106.79%,213.3MiB / 7.654GiB,2.72%,24.9MB / 11.8MB,138MB / 33.8MB
rules-processing,2026-01-02_08:56:53,113.30%,213.5MiB / 7.654GiB,2.72%,25MB / 11.8MB,138MB / 33.8MB
rules-processing,2026-01-02_08:57:05,100.01%,213.6MiB / 7.654GiB,2.73%,25.2MB / 11.9MB,138MB / 33.8MB
rules-processing,2026-01-02_08:57:16,111.47%,213.8MiB / 7.654GiB,2.73%,25.3MB / 12MB,138MB / 33.8MB
rules-processing,2026-01-02_08:57:28,103.48%,214.2MiB / 7.654GiB,2.73%,25.5MB / 12MB,138MB / 33.8MB
rules-processing,2026-01-02_08:57:40,93.05%,214.2MiB / 7.654GiB,2.73%,25.6MB / 12.1MB,138MB / 33.8MB
rules-processing,2026-01-02_08:57:51,97.36%,214.4MiB / 7.654GiB,2.74%,25.8MB / 12.2MB,138MB / 33.8MB
rules-processing,2026-01-02_08:58:04,105.49%,214.6MiB / 7.654GiB,2.74%,26MB / 12.3MB,138MB / 33.8MB
rules-processing,2026-01-02_08:58:15,97.94%,214.5MiB / 7.654GiB,2.74%,26.2MB / 12.4MB,138MB / 33.9MB
rules-processing,2026-01-02_08:58:27,106.59%,214.6MiB / 7.654GiB,2.74%,26.3MB / 12.4MB,138MB / 33.9MB
rules-processing,2026-01-02_08:58:39,99.03%,215MiB / 7.654GiB,2.74%,26.5MB / 12.5MB,138MB / 33.9MB
rules-processing,2026-01-02_08:58:50,100.63%,214.9MiB / 7.654GiB,2.74%,26.6MB / 12.6MB,138MB / 33.9MB
rules-processing,2026-01-02_08:59:03,105.98%,215MiB / 7.654GiB,2.74%,26.8MB / 12.7MB,138MB / 33.9MB
rules-processing,2026-01-02_08:59:15,94.00%,215.4MiB / 7.654GiB,2.75%,27MB / 12.7MB,138MB / 33.9MB
rules-processing,2026-01-02_08:59:26,103.48%,215.3MiB / 7.654GiB,2.75%,27.1MB / 12.8MB,138MB / 33.9MB
rules-processing,2026-01-02_08:59:38,106.78%,215.5MiB / 7.654GiB,2.75%,27.2MB / 12.9MB,138MB / 33.9MB
rules-processing,2026-01-02_08:59:50,103.42%,215.6MiB / 7.654GiB,2.75%,27.4MB / 12.9MB,138MB / 33.9MB
rules-processing,2026-01-02_09:00:03,103.69%,216MiB / 7.654GiB,2.76%,27.5MB / 13MB,138MB / 33.9MB
rules-processing,2026-01-02_09:00:15,101.15%,217MiB / 7.654GiB,2.77%,27.7MB / 13MB,138MB / 34MB
rules-processing,2026-01-02_09:00:26,97.41%,220.8MiB / 7.654GiB,2.82%,27.8MB / 13.1MB,138MB / 37MB
rules-processing,2026-01-02_09:00:38,103.20%,212.8MiB / 7.654GiB,2.72%,28MB / 13.2MB,138MB / 45.2MB
rules-processing,2026-01-02_09:00:50,104.33%,211.3MiB / 7.654GiB,2.70%,28.1MB / 13.3MB,138MB / 46.6MB
rules-processing,2026-01-02_09:01:01,101.85%,214.6MiB / 7.654GiB,2.74%,28.3MB / 13.4MB,138MB / 46.9MB
rules-processing,2026-01-02_09:01:14,102.02%,213.4MiB / 7.654GiB,2.72%,28.5MB / 13.5MB,138MB / 48.4MB
rules-processing,2026-01-02_09:01:25,104.91%,213.4MiB / 7.654GiB,2.72%,28.7MB / 13.5MB,138MB / 48.5MB
rules-processing,2026-01-02_09:01:37,99.63%,213.2MiB / 7.654GiB,2.72%,28.8MB / 13.6MB,138MB / 49.3MB
rules-processing,2026-01-02_09:01:48,108.48%,214.3MiB / 7.654GiB,2.73%,29MB / 13.7MB,138MB / 49.4MB
rules-processing,2026-01-02_09:02:00,104.12%,212.7MiB / 7.654GiB,2.71%,29.1MB / 13.7MB,138MB / 50.3MB
rules-processing,2026-01-02_09:02:13,102.50%,208.4MiB / 7.654GiB,2.66%,29.3MB / 13.8MB,138MB / 50.7MB
rules-processing,2026-01-02_09:02:25,101.51%,208.5MiB / 7.654GiB,2.66%,29.4MB / 13.9MB,138MB / 50.7MB
rules-processing,2026-01-02_09:02:36,93.79%,208.4MiB / 7.654GiB,2.66%,29.6MB / 14MB,139MB / 50.7MB
rules-processing,2026-01-02_09:02:48,105.08%,208.6MiB / 7.654GiB,2.66%,29.8MB / 14.1MB,139MB / 50.7MB
rules-processing,2026-01-02_09:02:59,99.11%,210.9MiB / 7.654GiB,2.69%,30MB / 14.2MB,139MB / 50.7MB
rules-processing,2026-01-02_09:03:11,107.51%,209.2MiB / 7.654GiB,2.67%,30.2MB / 14.3MB,139MB / 50.7MB
rules-processing,2026-01-02_09:03:24,103.10%,209.1MiB / 7.654GiB,2.67%,30.3MB / 14.3MB,139MB / 50.8MB
rules-processing,2026-01-02_09:03:35,97.54%,209.2MiB / 7.654GiB,2.67%,30.5MB / 14.4MB,139MB / 50.8MB
rules-processing,2026-01-02_09:03:47,106.78%,211.2MiB / 7.654GiB,2.69%,30.7MB / 14.5MB,139MB / 50.8MB
rules-processing,2026-01-02_09:03:59,94.41%,209.7MiB / 7.654GiB,2.68%,30.8MB / 14.6MB,139MB / 50.8MB
rules-processing,2026-01-02_09:04:11,102.14%,209.7MiB / 7.654GiB,2.68%,30.9MB / 14.6MB,139MB / 50.8MB
rules-processing,2026-01-02_09:04:23,107.88%,209.8MiB / 7.654GiB,2.68%,31.1MB / 14.7MB,139MB / 50.8MB
rules-processing,2026-01-02_09:04:35,96.70%,211.7MiB / 7.654GiB,2.70%,31.2MB / 14.7MB,139MB / 50.8MB
rules-processing,2026-01-02_09:04:46,107.11%,210.1MiB / 7.654GiB,2.68%,31.4MB / 14.8MB,139MB / 50.8MB
