multiplexor,2026-01-02_13:14:25,7.86%,56.02MiB / 7.654GiB,0.71%,77.6MB / 19.5MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:14:25,1.94%,69.43MiB / 7.654GiB,0.89%,3.79MB / 4.26MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:14:32,101.40%,230.6MiB / 7.654GiB,2.94%,11.1MB / 5.59MB,141MB / 664kB
archive-sync,2026-01-02_13:14:32,15.45%,73.46MiB / 7.654GiB,0.94%,83.2MB / 88.3MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:14:32,0.24%,68.53MiB / 7.654GiB,0.87%,425kB / 436kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:14:32,12.48%,56.05MiB / 7.654GiB,0.72%,78.4MB / 19.7MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:14:32,6.24%,69.44MiB / 7.654GiB,0.89%,3.84MB / 4.31MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:14:40,103.82%,229.7MiB / 7.654GiB,2.93%,11.3MB / 5.66MB,141MB / 676kB
archive-sync,2026-01-02_13:14:40,17.24%,73.51MiB / 7.654GiB,0.94%,84.3MB / 89.4MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:14:40,0.21%,68.54MiB / 7.654GiB,0.87%,429kB / 441kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:14:40,10.69%,56.1MiB / 7.654GiB,0.72%,79.4MB / 20MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:14:40,2.86%,69.44MiB / 7.654GiB,0.89%,3.9MB / 4.38MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:14:48,97.59%,232MiB / 7.654GiB,2.96%,11.4MB / 5.75MB,141MB / 676kB
archive-sync,2026-01-02_13:14:48,14.13%,73.52MiB / 7.654GiB,0.94%,85.2MB / 90.4MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:14:48,0.12%,68.54MiB / 7.654GiB,0.87%,432kB / 444kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:14:48,9.41%,56.11MiB / 7.654GiB,0.72%,80.3MB / 20.2MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:14:48,1.72%,69.44MiB / 7.654GiB,0.89%,3.96MB / 4.44MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:14:55,105.57%,231.4MiB / 7.654GiB,2.95%,11.6MB / 5.82MB,141MB / 688kB
archive-sync,2026-01-02_13:14:55,12.95%,73.8MiB / 7.654GiB,0.94%,86MB / 91.3MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:14:55,0.07%,68.53MiB / 7.654GiB,0.87%,436kB / 450kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:14:55,10.27%,56.14MiB / 7.654GiB,0.72%,81.2MB / 20.4MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:14:55,1.90%,69.45MiB / 7.654GiB,0.89%,4.01MB / 4.5MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:03,100.50%,231MiB / 7.654GiB,2.95%,11.7MB / 5.89MB,141MB / 688kB
archive-sync,2026-01-02_13:15:03,15.68%,73.57MiB / 7.654GiB,0.94%,87MB / 92.3MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:03,0.12%,68.53MiB / 7.654GiB,0.87%,439kB / 452kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:03,8.61%,56.16MiB / 7.654GiB,0.72%,81.9MB / 20.6MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:03,1.36%,69.45MiB / 7.654GiB,0.89%,4.06MB / 4.56MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:10,102.23%,231MiB / 7.654GiB,2.95%,11.9MB / 5.97MB,141MB / 700kB
archive-sync,2026-01-02_13:15:10,15.33%,73.62MiB / 7.654GiB,0.94%,87.8MB / 93.2MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:10,0.10%,68.53MiB / 7.654GiB,0.87%,443kB / 457kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:10,11.19%,56.18MiB / 7.654GiB,0.72%,82.8MB / 20.8MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:10,1.03%,69.45MiB / 7.654GiB,0.89%,4.12MB / 4.62MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:17,105.34%,231.1MiB / 7.654GiB,2.95%,12MB / 6.04MB,141MB / 700kB
archive-sync,2026-01-02_13:15:17,13.12%,73.65MiB / 7.654GiB,0.94%,88.7MB / 94.1MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:17,0.09%,68.53MiB / 7.654GiB,0.87%,446kB / 460kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:17,8.48%,56.21MiB / 7.654GiB,0.72%,83.6MB / 21MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:17,1.68%,69.47MiB / 7.654GiB,0.89%,4.17MB / 4.68MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:24,119.90%,233.5MiB / 7.654GiB,2.98%,12.1MB / 6.1MB,141MB / 713kB
archive-sync,2026-01-02_13:15:24,12.79%,73.64MiB / 7.654GiB,0.94%,89.5MB / 95MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:24,1.20%,68.53MiB / 7.654GiB,0.87%,450kB / 465kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:24,9.07%,56.23MiB / 7.654GiB,0.72%,84.4MB / 21.2MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:24,2.19%,69.47MiB / 7.654GiB,0.89%,4.21MB / 4.73MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:31,99.46%,231.3MiB / 7.654GiB,2.95%,12.2MB / 6.18MB,141MB / 713kB
archive-sync,2026-01-02_13:15:31,15.94%,73.68MiB / 7.654GiB,0.94%,90.4MB / 95.9MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:31,0.09%,68.53MiB / 7.654GiB,0.87%,453kB / 468kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:31,12.77%,56.25MiB / 7.654GiB,0.72%,85.2MB / 21.4MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:31,3.77%,69.48MiB / 7.654GiB,0.89%,4.27MB / 4.79MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:38,104.26%,231.8MiB / 7.654GiB,2.96%,12.4MB / 6.26MB,141MB / 725kB
archive-sync,2026-01-02_13:15:38,12.56%,73.71MiB / 7.654GiB,0.94%,91.3MB / 96.9MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:38,0.18%,68.53MiB / 7.654GiB,0.87%,456kB / 470kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:38,7.98%,56.27MiB / 7.654GiB,0.72%,86MB / 21.6MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:38,6.43%,69.48MiB / 7.654GiB,0.89%,4.33MB / 4.86MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:45,98.93%,231.5MiB / 7.654GiB,2.95%,12.5MB / 6.34MB,141MB / 725kB
archive-sync,2026-01-02_13:15:45,13.40%,73.73MiB / 7.654GiB,0.94%,92.2MB / 97.9MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:45,0.15%,68.53MiB / 7.654GiB,0.87%,460kB / 476kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:45,7.61%,56.3MiB / 7.654GiB,0.72%,86.9MB / 21.8MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:45,0.88%,69.49MiB / 7.654GiB,0.89%,4.38MB / 4.92MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:15:53,104.25%,232.3MiB / 7.654GiB,2.96%,12.7MB / 6.4MB,141MB / 725kB
archive-sync,2026-01-02_13:15:53,17.52%,73.76MiB / 7.654GiB,0.94%,93.1MB / 98.8MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:15:53,0.17%,68.53MiB / 7.654GiB,0.87%,463kB / 478kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:15:53,17.31%,56.34MiB / 7.654GiB,0.72%,87.7MB / 22MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:15:53,7.58%,69.49MiB / 7.654GiB,0.89%,4.42MB / 4.97MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:16:00,101.47%,233MiB / 7.654GiB,2.97%,12.8MB / 6.47MB,141MB / 725kB
archive-sync,2026-01-02_13:16:00,12.76%,73.78MiB / 7.654GiB,0.94%,94MB / 99.8MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:16:00,0.07%,68.53MiB / 7.654GiB,0.87%,467kB / 483kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:16:00,9.34%,56.36MiB / 7.654GiB,0.72%,88.6MB / 22.2MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:16:00,0.91%,69.49MiB / 7.654GiB,0.89%,4.47MB / 5.01MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:16:08,99.08%,231.7MiB / 7.654GiB,2.96%,12.9MB / 6.54MB,141MB / 737kB
archive-sync,2026-01-02_13:16:08,15.09%,73.82MiB / 7.654GiB,0.94%,94.9MB / 101MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:16:08,0.28%,68.54MiB / 7.654GiB,0.87%,471kB / 487kB,7.85MB / 65.5kB
multiplexor,2026-01-02_13:16:08,11.51%,56.38MiB / 7.654GiB,0.72%,89.4MB / 22.4MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:16:08,1.86%,69.49MiB / 7.654GiB,0.89%,4.53MB / 5.09MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:16:15,105.42%,233.7MiB / 7.654GiB,2.98%,13MB / 6.6MB,143MB / 737kB
archive-sync,2026-01-02_13:16:15,14.18%,74.41MiB / 7.654GiB,0.95%,95.8MB / 102MB,32.7MB / 176kB
archive-sync-ols,2026-01-02_13:16:15,0.09%,68.18MiB / 7.654GiB,0.87%,475kB / 492kB,7.85MB / 987kB
multiplexor,2026-01-02_13:16:15,10.00%,56.7MiB / 7.654GiB,0.72%,90.2MB / 22.7MB,12.6MB / 77.8kB
rules-uploader,2026-01-02_13:16:15,1.08%,69.5MiB / 7.654GiB,0.89%,4.58MB / 5.14MB,13.7MB / 90.1kB
rules-processing,2026-01-02_13:16:22,104.65%,236.1MiB / 7.654GiB,3.01%,13.2MB / 6.68MB,143MB / 3.35MB
archive-sync,2026-01-02_13:16:22,13.97%,80.66MiB / 7.654GiB,1.03%,96.6MB / 103MB,35.8MB / 176kB
archive-sync-ols,2026-01-02_13:16:22,0.11%,65.89MiB / 7.654GiB,0.84%,478kB / 495kB,7.85MB / 3.5MB
multiplexor,2026-01-02_13:16:22,8.90%,56.46MiB / 7.654GiB,0.72%,91MB / 22.9MB,12.6MB / 926kB
rules-uploader,2026-01-02_13:16:22,1.04%,70.5MiB / 7.654GiB,0.90%,4.63MB / 5.2MB,13.7MB / 328kB
rules-processing,2026-01-02_13:16:30,104.03%,238.6MiB / 7.654GiB,3.05%,13.3MB / 6.75MB,143MB / 3.35MB
archive-sync,2026-01-02_13:16:30,18.09%,80.79MiB / 7.654GiB,1.03%,97.6MB / 104MB,35.8MB / 684kB
archive-sync-ols,2026-01-02_13:16:30,0.13%,62.33MiB / 7.654GiB,0.80%,482kB / 500kB,7.86MB / 7.08MB
multiplexor,2026-01-02_13:16:30,13.40%,54MiB / 7.654GiB,0.69%,91.9MB / 23.1MB,12.8MB / 3.49MB
rules-uploader,2026-01-02_13:16:30,4.97%,69.88MiB / 7.654GiB,0.89%,4.69MB / 5.26MB,13.7MB / 995kB
rules-processing,2026-01-02_13:16:37,104.50%,235.1MiB / 7.654GiB,3.00%,13.4MB / 6.82MB,143MB / 3.36MB
archive-sync,2026-01-02_13:16:37,14.36%,80.82MiB / 7.654GiB,1.03%,98.4MB / 104MB,35.8MB / 684kB
archive-sync-ols,2026-01-02_13:16:37,0.08%,61.34MiB / 7.654GiB,0.78%,485kB / 503kB,7.86MB / 8.11MB
multiplexor,2026-01-02_13:16:37,8.29%,53.29MiB / 7.654GiB,0.68%,92.7MB / 23.3MB,12.8MB / 4.28MB
rules-uploader,2026-01-02_13:16:37,0.83%,69.88MiB / 7.654GiB,0.89%,4.73MB / 5.32MB,13.9MB / 995kB
rules-processing,2026-01-02_13:16:45,96.76%,235.2MiB / 7.654GiB,3.00%,13.6MB / 6.9MB,143MB / 3.36MB
archive-sync,2026-01-02_13:16:45,15.26%,80.37MiB / 7.654GiB,1.03%,99.3MB / 105MB,35.8MB / 930kB
archive-sync-ols,2026-01-02_13:16:45,0.11%,60.92MiB / 7.654GiB,0.78%,490kB / 508kB,7.86MB / 8.71MB
multiplexor,2026-01-02_13:16:45,10.33%,53.05MiB / 7.654GiB,0.68%,93.6MB / 23.5MB,12.8MB / 4.76MB
rules-uploader,2026-01-02_13:16:45,1.74%,69.68MiB / 7.654GiB,0.89%,4.79MB / 5.38MB,13.9MB / 1.7MB
rules-processing,2026-01-02_13:16:52,105.32%,235MiB / 7.654GiB,3.00%,13.7MB / 6.97MB,143MB / 3.38MB
archive-sync,2026-01-02_13:16:52,15.10%,80.41MiB / 7.654GiB,1.03%,100MB / 106MB,35.8MB / 1.53MB
archive-sync-ols,2026-01-02_13:16:52,0.10%,59.36MiB / 7.654GiB,0.76%,492kB / 511kB,7.86MB / 10.2MB
multiplexor,2026-01-02_13:16:52,8.03%,51.89MiB / 7.654GiB,0.66%,94.4MB / 23.7MB,12.8MB / 5.82MB
rules-uploader,2026-01-02_13:16:52,1.84%,69.08MiB / 7.654GiB,0.88%,4.85MB / 5.45MB,14MB / 1.96MB
rules-processing,2026-01-02_13:16:59,117.92%,235.1MiB / 7.654GiB,3.00%,13.9MB / 7.04MB,143MB / 3.38MB
archive-sync,2026-01-02_13:16:59,12.58%,78.72MiB / 7.654GiB,1.00%,101MB / 107MB,35.8MB / 2.85MB
archive-sync-ols,2026-01-02_13:16:59,0.11%,57.93MiB / 7.654GiB,0.74%,496kB / 516kB,7.86MB / 11.8MB
multiplexor,2026-01-02_13:16:59,10.03%,50.9MiB / 7.654GiB,0.65%,95.2MB / 23.9MB,12.8MB / 7.01MB
rules-uploader,2026-01-02_13:16:59,1.11%,68.02MiB / 7.654GiB,0.87%,4.9MB / 5.5MB,14MB / 3.52MB
rules-processing,2026-01-02_13:17:06,102.35%,235.2MiB / 7.654GiB,3.00%,14MB / 7.1MB,143MB / 3.38MB
archive-sync,2026-01-02_13:17:06,19.49%,76.54MiB / 7.654GiB,0.98%,102MB / 108MB,35.8MB / 5.41MB
archive-sync-ols,2026-01-02_13:17:06,0.20%,55.29MiB / 7.654GiB,0.71%,499kB / 519kB,7.86MB / 14.3MB
multiplexor,2026-01-02_13:17:06,14.67%,49.31MiB / 7.654GiB,0.63%,96MB / 24.1MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:06,10.21%,66.11MiB / 7.654GiB,0.84%,4.94MB / 5.55MB,14MB / 5.46MB
rules-processing,2026-01-02_13:17:13,106.85%,235.5MiB / 7.654GiB,3.01%,14.1MB / 7.15MB,143MB / 3.39MB
archive-sync,2026-01-02_13:17:13,18.66%,72.02MiB / 7.654GiB,0.92%,103MB / 109MB,35.8MB / 6.36MB
archive-sync-ols,2026-01-02_13:17:13,0.21%,54.06MiB / 7.654GiB,0.69%,504kB / 524kB,7.86MB / 15.6MB
multiplexor,2026-01-02_13:17:13,11.76%,49.33MiB / 7.654GiB,0.63%,96.8MB / 24.3MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:13,2.93%,64.64MiB / 7.654GiB,0.82%,4.97MB / 5.59MB,14MB / 6.96MB
rules-processing,2026-01-02_13:17:20,93.44%,235.4MiB / 7.654GiB,3.00%,14.2MB / 7.22MB,143MB / 3.39MB
archive-sync,2026-01-02_13:17:20,13.05%,71.81MiB / 7.654GiB,0.92%,104MB / 110MB,35.8MB / 6.36MB
archive-sync-ols,2026-01-02_13:17:20,0.24%,53.79MiB / 7.654GiB,0.69%,506kB / 526kB,7.86MB / 16.1MB
multiplexor,2026-01-02_13:17:20,10.67%,49.37MiB / 7.654GiB,0.63%,97.6MB / 24.5MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:20,0.23%,63.68MiB / 7.654GiB,0.81%,5.02MB / 5.64MB,14MB / 8.22MB
rules-processing,2026-01-02_13:17:28,87.80%,236.5MiB / 7.654GiB,3.02%,14.3MB / 7.29MB,143MB / 3.4MB
archive-sync,2026-01-02_13:17:28,19.60%,71.84MiB / 7.654GiB,0.92%,105MB / 111MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:17:28,0.23%,52.54MiB / 7.654GiB,0.67%,511kB / 532kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:17:28,18.73%,49.48MiB / 7.654GiB,0.63%,98.5MB / 24.7MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:28,3.88%,62.66MiB / 7.654GiB,0.80%,5.06MB / 5.69MB,14MB / 9.04MB
rules-processing,2026-01-02_13:17:35,107.73%,235.6MiB / 7.654GiB,3.01%,14.4MB / 7.34MB,143MB / 3.4MB
archive-sync,2026-01-02_13:17:35,13.29%,71.86MiB / 7.654GiB,0.92%,105MB / 112MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:17:35,0.10%,52.54MiB / 7.654GiB,0.67%,514kB / 535kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:17:35,9.04%,49.66MiB / 7.654GiB,0.63%,99.3MB / 24.9MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:35,3.93%,61.88MiB / 7.654GiB,0.79%,5.1MB / 5.73MB,14MB / 9.93MB
rules-processing,2026-01-02_13:17:43,96.59%,238MiB / 7.654GiB,3.04%,14.6MB / 7.4MB,143MB / 3.41MB
archive-sync,2026-01-02_13:17:43,23.48%,71.87MiB / 7.654GiB,0.92%,106MB / 113MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:17:43,3.69%,52.55MiB / 7.654GiB,0.67%,518kB / 540kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:17:43,14.54%,49.68MiB / 7.654GiB,0.63%,100MB / 25.1MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:43,0.33%,60.67MiB / 7.654GiB,0.77%,5.14MB / 5.78MB,14MB / 10.1MB
rules-processing,2026-01-02_13:17:50,102.90%,235.7MiB / 7.654GiB,3.01%,14.7MB / 7.45MB,143MB / 3.41MB
archive-sync,2026-01-02_13:17:50,17.91%,71.89MiB / 7.654GiB,0.92%,107MB / 114MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:17:50,0.15%,52.54MiB / 7.654GiB,0.67%,521kB / 542kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:17:50,12.61%,49.45MiB / 7.654GiB,0.63%,101MB / 25.3MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:50,0.11%,60.67MiB / 7.654GiB,0.77%,5.17MB / 5.81MB,14MB / 10.1MB
rules-processing,2026-01-02_13:17:57,101.47%,235.8MiB / 7.654GiB,3.01%,14.8MB / 7.51MB,143MB / 3.42MB
archive-sync,2026-01-02_13:17:57,23.40%,71.93MiB / 7.654GiB,0.92%,108MB / 115MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:17:57,0.24%,52.54MiB / 7.654GiB,0.67%,525kB / 548kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:17:57,14.37%,49.47MiB / 7.654GiB,0.63%,102MB / 25.5MB,12.8MB / 7.96MB
rules-uploader,2026-01-02_13:17:57,2.52%,60.67MiB / 7.654GiB,0.77%,5.21MB / 5.86MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:04,100.62%,236.2MiB / 7.654GiB,3.01%,14.9MB / 7.58MB,143MB / 3.42MB
archive-sync,2026-01-02_13:18:04,14.97%,71.94MiB / 7.654GiB,0.92%,109MB / 115MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:18:04,0.09%,52.54MiB / 7.654GiB,0.67%,528kB / 550kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:04,11.40%,49.51MiB / 7.654GiB,0.63%,103MB / 25.7MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:04,1.77%,60.67MiB / 7.654GiB,0.77%,5.26MB / 5.92MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:11,107.22%,238.9MiB / 7.654GiB,3.05%,15MB / 7.65MB,143MB / 3.44MB
archive-sync,2026-01-02_13:18:11,17.76%,71.99MiB / 7.654GiB,0.92%,110MB / 116MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:18:11,0.09%,52.54MiB / 7.654GiB,0.67%,532kB / 556kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:11,11.28%,49.52MiB / 7.654GiB,0.63%,103MB / 25.9MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:11,4.40%,60.68MiB / 7.654GiB,0.77%,5.31MB / 5.97MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:18,116.06%,237MiB / 7.654GiB,3.02%,15.2MB / 7.71MB,143MB / 3.44MB
archive-sync,2026-01-02_13:18:18,17.58%,71.98MiB / 7.654GiB,0.92%,111MB / 117MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:18:18,0.30%,52.54MiB / 7.654GiB,0.67%,535kB / 558kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:18,13.28%,49.54MiB / 7.654GiB,0.63%,104MB / 26.1MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:18,0.22%,60.68MiB / 7.654GiB,0.77%,5.35MB / 6.02MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:26,93.18%,236.2MiB / 7.654GiB,3.01%,15.3MB / 7.79MB,143MB / 3.45MB
archive-sync,2026-01-02_13:18:26,13.67%,72.01MiB / 7.654GiB,0.92%,111MB / 118MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:18:26,0.08%,52.54MiB / 7.654GiB,0.67%,539kB / 564kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:26,9.45%,49.56MiB / 7.654GiB,0.63%,105MB / 26.3MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:26,3.85%,60.68MiB / 7.654GiB,0.77%,5.41MB / 6.08MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:33,106.18%,236.3MiB / 7.654GiB,3.01%,15.4MB / 7.85MB,143MB / 3.45MB
archive-sync,2026-01-02_13:18:33,14.17%,72.04MiB / 7.654GiB,0.92%,112MB / 119MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:18:33,0.14%,52.54MiB / 7.654GiB,0.67%,542kB / 566kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:33,8.91%,49.6MiB / 7.654GiB,0.63%,106MB / 26.5MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:33,2.98%,60.68MiB / 7.654GiB,0.77%,5.46MB / 6.14MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:40,97.43%,236.6MiB / 7.654GiB,3.02%,15.6MB / 7.93MB,143MB / 3.46MB
archive-sync,2026-01-02_13:18:40,17.42%,72.07MiB / 7.654GiB,0.92%,113MB / 120MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:18:40,0.16%,52.54MiB / 7.654GiB,0.67%,546kB / 571kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:40,15.11%,49.64MiB / 7.654GiB,0.63%,107MB / 26.7MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:40,4.21%,60.69MiB / 7.654GiB,0.77%,5.52MB / 6.2MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:48,97.02%,236.4MiB / 7.654GiB,3.02%,15.7MB / 7.99MB,143MB / 3.46MB
archive-sync,2026-01-02_13:18:48,20.77%,72.11MiB / 7.654GiB,0.92%,114MB / 121MB,35.8MB / 6.37MB
archive-sync-ols,2026-01-02_13:18:48,0.14%,52.54MiB / 7.654GiB,0.67%,549kB / 574kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:48,18.44%,49.73MiB / 7.654GiB,0.63%,107MB / 26.9MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:48,0.35%,60.69MiB / 7.654GiB,0.77%,5.56MB / 6.25MB,14MB / 10.1MB
rules-processing,2026-01-02_13:18:55,103.91%,236.5MiB / 7.654GiB,3.02%,15.8MB / 8.05MB,143MB / 3.46MB
archive-sync,2026-01-02_13:18:55,10.73%,72.61MiB / 7.654GiB,0.93%,115MB / 122MB,35.8MB / 6.38MB
archive-sync-ols,2026-01-02_13:18:55,0.23%,52.54MiB / 7.654GiB,0.67%,553kB / 579kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:18:55,11.94%,49.66MiB / 7.654GiB,0.63%,108MB / 27.1MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:18:55,3.11%,60.69MiB / 7.654GiB,0.77%,5.61MB / 6.31MB,14MB / 10.1MB
rules-processing,2026-01-02_13:19:02,102.33%,236.6MiB / 7.654GiB,3.02%,16MB / 8.13MB,143MB / 3.47MB
archive-sync,2026-01-02_13:19:02,19.50%,72.13MiB / 7.654GiB,0.92%,116MB / 123MB,35.8MB / 6.38MB
archive-sync-ols,2026-01-02_13:19:02,3.50%,52.55MiB / 7.654GiB,0.67%,556kB / 582kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:19:02,16.45%,49.69MiB / 7.654GiB,0.63%,109MB / 27.4MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:19:02,4.26%,60.7MiB / 7.654GiB,0.77%,5.66MB / 6.36MB,14MB / 10.1MB
rules-processing,2026-01-02_13:19:10,88.73%,236.7MiB / 7.654GiB,3.02%,16.1MB / 8.18MB,143MB / 3.47MB
archive-sync,2026-01-02_13:19:10,17.91%,72.16MiB / 7.654GiB,0.92%,117MB / 124MB,35.8MB / 6.38MB
archive-sync-ols,2026-01-02_13:19:10,2.55%,52.54MiB / 7.654GiB,0.67%,560kB / 587kB,7.86MB / 16.9MB
multiplexor,2026-01-02_13:19:10,13.10%,49.73MiB / 7.654GiB,0.63%,110MB / 27.6MB,12.8MB / 7.97MB
rules-uploader,2026-01-02_13:19:10,0.32%,60.7MiB / 7.654GiB,0.77%,5.69MB / 6.4MB,14MB / 10.1MB
rules-processing,2026-01-02_13:19:17,104.05%,238.2MiB / 7.654GiB,3.04%,16.2MB / 8.27MB,143MB / 3.49MB
archive-sync,2026-01-02_13:19:17,17.13%,72.09MiB / 7.654GiB,0.92%,118MB / 125MB,35.8MB / 7.29MB
archive-sync-ols,2026-01-02_13:19:17,0.26%,52.53MiB / 7.654GiB,0.67%,563kB / 590kB,7.86MB / 17.7MB
multiplexor,2026-01-02_13:19:17,13.21%,49.72MiB / 7.654GiB,0.63%,111MB / 27.8MB,12.8MB / 8.56MB
rules-uploader,2026-01-02_13:19:17,0.88%,60.31MiB / 7.654GiB,0.77%,5.75MB / 6.46MB,14MB / 10.8MB
rules-processing,2026-01-02_13:19:24,91.30%,239.3MiB / 7.654GiB,3.05%,16.3MB / 8.34MB,144MB / 3.56MB
archive-sync,2026-01-02_13:19:24,18.14%,70.32MiB / 7.654GiB,0.90%,118MB / 126MB,35.8MB / 8.65MB
archive-sync-ols,2026-01-02_13:19:24,0.39%,51.05MiB / 7.654GiB,0.65%,568kB / 596kB,7.86MB / 18.5MB
